,naics,countOsm,countStatcan,osmCompleteness,population density,median income,ale_index,% non-immigrants,% not a visible minority,% postsecondary
6083,6111,2,0,inf,5329.7,37504.0,6.7939715,0.5681818181818182,0.6060606060606061,0.5050505050505051
6084,44512,2,0,inf,5329.7,37504.0,6.7939715,0.5681818181818182,0.6060606060606061,0.5050505050505051
6085,44711,2,0,inf,5329.7,37504.0,6.7939715,0.5681818181818182,0.6060606060606061,0.5050505050505051
6086,44512,2,0,inf,7495.6,32192.0,6.8078876,0.6588235294117647,0.5294117647058824,0.4588235294117647
6087,44711,2,0,inf,7495.6,32192.0,6.8078876,0.6588235294117647,0.5294117647058824,0.4588235294117647
6088,44512,1,1,1.0,12313.6,33152.0,5.3128252,0.615866388308977,0.5219206680584552,0.511482254697286
6089,44711,1,0,inf,12313.6,33152.0,5.3128252,0.615866388308977,0.5219206680584552,0.511482254697286
6090,447,1,1,1.0,7994.5,22944.0,4.9484239,0.4930795847750865,0.3546712802768166,0.41522491349480967
6091,44511,1,1,1.0,7994.5,22944.0,4.9484239,0.4930795847750865,0.3546712802768166,0.41522491349480967
6092,44512,1,0,inf,7994.5,22944.0,4.9484239,0.4930795847750865,0.3546712802768166,0.41522491349480967
6093,44611,1,1,1.0,7994.5,22944.0,4.9484239,0.4930795847750865,0.3546712802768166,0.41522491349480967
6094,44711,1,1,1.0,7994.5,22944.0,4.9484239,0.4930795847750865,0.3546712802768166,0.41522491349480967
6095,81293,4,0,inf,7994.5,22944.0,4.9484239,0.4930795847750865,0.3546712802768166,0.41522491349480967
6096,722512,1,0,inf,7994.5,22944.0,4.9484239,0.4930795847750865,0.3546712802768166,0.41522491349480967
6097,4531,1,1,1.0,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6098,5312,1,0,inf,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6099,6244,1,1,1.0,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6100,7224,2,0,inf,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6101,8131,2,2,1.0,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6102,44512,2,0,inf,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6103,44711,2,0,inf,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6104,45114,1,1,1.0,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6105,81293,1,0,inf,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6106,722511,1,3,0.3333333333333333,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6107,722512,1,1,1.0,9195.6,30421.0,6.85466,0.6163021868787276,0.6858846918489065,0.5069582504970179
6108,4481,3,0,inf,12408.0,38912.0,6.7375083,0.660377358490566,0.7142857142857143,0.6805929919137467
6109,7224,1,0,inf,12408.0,38912.0,6.7375083,0.660377358490566,0.7142857142857143,0.6805929919137467
6110,44511,1,0,inf,12408.0,38912.0,6.7375083,0.660377358490566,0.7142857142857143,0.6805929919137467
6111,446191,1,1,1.0,12408.0,38912.0,6.7375083,0.660377358490566,0.7142857142857143,0.6805929919137467
6112,722511,3,3,1.0,12408.0,38912.0,6.7375083,0.660377358490566,0.7142857142857143,0.6805929919137467
6113,722512,1,0,inf,12408.0,38912.0,6.7375083,0.660377358490566,0.7142857142857143,0.6805929919137467
6114,812114,1,0,inf,12408.0,38912.0,6.7375083,0.660377358490566,0.7142857142857143,0.6805929919137467
6115,5312,1,1,1.0,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6116,6111,1,0,inf,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6117,8131,1,1,1.0,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6118,54111,1,2,0.5,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6119,54194,1,1,1.0,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6120,722511,6,4,1.5,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6121,722512,1,2,0.5,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6122,812114,1,0,inf,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6123,812115,1,0,inf,7324.2,35712.0,6.0172749,0.6576200417536534,0.7098121085594989,0.605427974947808
6124,4481,1,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6125,5221,1,1,1.0,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6126,6111,5,1,5.0,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6127,7224,1,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6128,8131,1,1,1.0,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6129,44314,1,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6130,44512,1,1,1.0,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6131,44711,1,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6132,45322,1,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6133,51912,1,1,1.0,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6134,81293,8,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6135,722511,1,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6136,722512,5,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6137,812114,2,0,inf,5423.6,25984.0,6.0144272,0.4857142857142857,0.6095238095238096,0.5047619047619047
6138,7224,2,0,inf,14005.0,24448.0,5.5149498,0.5305755395683454,0.6564748201438849,0.4676258992805755
6139,45391,1,0,inf,14005.0,24448.0,5.5149498,0.5305755395683454,0.6564748201438849,0.4676258992805755
6140,452110,2,0,inf,14005.0,24448.0,5.5149498,0.5305755395683454,0.6564748201438849,0.4676258992805755
6141,722511,1,0,inf,14005.0,24448.0,5.5149498,0.5305755395683454,0.6564748201438849,0.4676258992805755
6142,44611,1,0,inf,12389.6,30336.0,5.6150217,0.49266247379454925,0.5031446540880503,0.5136268343815513
6143,81293,1,0,inf,12389.6,30336.0,5.6150217,0.49266247379454925,0.5031446540880503,0.5136268343815513
6144,81394,1,0,inf,12389.6,30336.0,5.6150217,0.49266247379454925,0.5031446540880503,0.5136268343815513
6145,522291,1,0,inf,12389.6,30336.0,5.6150217,0.49266247379454925,0.5031446540880503,0.5136268343815513
6146,541212,1,0,inf,12389.6,30336.0,5.6150217,0.49266247379454925,0.5031446540880503,0.5136268343815513
6147,812114,1,0,inf,12389.6,30336.0,5.6150217,0.49266247379454925,0.5031446540880503,0.5136268343815513
6148,81293,1,0,inf,5385.1,22944.0,1.9549761,0.47318611987381703,0.25236593059936907,0.42586750788643535
6149,8111,2,3,0.6666666666666666,2822.3,45312.0,1.855951,0.5534351145038168,0.5279898218829516,0.36895674300254455
6150,8131,1,0,inf,2822.3,45312.0,1.855951,0.5534351145038168,0.5279898218829516,0.36895674300254455
6151,45392,1,0,inf,2822.3,45312.0,1.855951,0.5534351145038168,0.5279898218829516,0.36895674300254455
6152,81293,2,0,inf,2822.3,45312.0,1.855951,0.5534351145038168,0.5279898218829516,0.36895674300254455
6153,722512,1,0,inf,2822.3,45312.0,1.855951,0.5534351145038168,0.5279898218829516,0.36895674300254455
6154,811192,1,2,0.5,2822.3,45312.0,1.855951,0.5534351145038168,0.5279898218829516,0.36895674300254455
6155,447,1,0,inf,4126.5,38682.0,1.9404892,0.6715328467153284,0.8540145985401459,0.46715328467153283
6156,8131,1,1,1.0,4126.5,38682.0,1.9404892,0.6715328467153284,0.8540145985401459,0.46715328467153283
6157,44512,2,0,inf,4126.5,38682.0,1.9404892,0.6715328467153284,0.8540145985401459,0.46715328467153283
6158,44711,2,0,inf,4126.5,38682.0,1.9404892,0.6715328467153284,0.8540145985401459,0.46715328467153283
6159,81293,2,0,inf,4126.5,38682.0,1.9404892,0.6715328467153284,0.8540145985401459,0.46715328467153283
6160,6111,3,0,inf,3211.0,43712.0,1.5104083,0.7904761904761904,0.8571428571428571,0.4666666666666667
6161,81293,3,0,inf,3211.0,43712.0,1.5104083,0.7904761904761904,0.8571428571428571,0.4666666666666667
6162,81293,1,0,inf,6470.6,32000.0,2.1340399,0.6022727272727273,0.6704545454545454,0.4431818181818182
6163,81293,2,0,inf,24202.9,31936.0,3.0137067,0.5988023952095808,0.6137724550898204,0.5538922155688623
6164,81293,3,0,inf,20125.0,26224.0,3.7161818,0.5978260869565217,0.7220496894409938,0.42701863354037267
6165,445291,1,0,inf,20125.0,26224.0,3.7161818,0.5978260869565217,0.7220496894409938,0.42701863354037267
6166,722512,1,0,inf,20125.0,26224.0,3.7161818,0.5978260869565217,0.7220496894409938,0.42701863354037267
6167,4453,1,1,1.0,4749.0,33152.0,3.3711073,0.5487804878048781,0.7215447154471545,0.5284552845528455
6168,6111,1,0,inf,4749.0,33152.0,3.3711073,0.5487804878048781,0.7215447154471545,0.5284552845528455
6169,51912,1,0,inf,4749.0,33152.0,3.3711073,0.5487804878048781,0.7215447154471545,0.5284552845528455
6170,81293,4,0,inf,4749.0,33152.0,3.3711073,0.5487804878048781,0.7215447154471545,0.5284552845528455
6171,44512,2,1,2.0,5679.0,36224.0,3.0262108,0.7518115942028986,0.7971014492753623,0.5615942028985508
6172,44711,2,0,inf,5679.0,36224.0,3.0262108,0.7518115942028986,0.7971014492753623,0.5615942028985508
6173,81293,1,0,inf,5679.0,36224.0,3.0262108,0.7518115942028986,0.7971014492753623,0.5615942028985508
6174,722511,1,1,1.0,5679.0,36224.0,3.0262108,0.7518115942028986,0.7971014492753623,0.5615942028985508
6175,722512,1,1,1.0,5679.0,36224.0,3.0262108,0.7518115942028986,0.7971014492753623,0.5615942028985508
6176,812114,1,1,1.0,5679.0,36224.0,3.0262108,0.7518115942028986,0.7971014492753623,0.5615942028985508
6177,7224,1,0,inf,2861.1,35136.0,3.3459852,0.6335282651072125,0.6335282651072125,0.5555555555555556
6178,44512,1,0,inf,6615.2,40064.0,3.4284854,0.7006369426751592,0.7855626326963907,0.5307855626326964
6179,44711,1,0,inf,6615.2,40064.0,3.4284854,0.7006369426751592,0.7855626326963907,0.5307855626326964
6180,44512,2,0,inf,6562.1,43264.0,3.0989175,0.7391304347826086,0.9021739130434783,0.4891304347826087
6181,44711,2,0,inf,6562.1,43264.0,3.0989175,0.7391304347826086,0.9021739130434783,0.4891304347826087
6182,81293,1,0,inf,6562.1,43264.0,3.0989175,0.7391304347826086,0.9021739130434783,0.4891304347826087
6183,722511,1,3,0.3333333333333333,6562.1,43264.0,3.0989175,0.7391304347826086,0.9021739130434783,0.4891304347826087
6184,8131,1,1,1.0,6427.4,40960.0,2.7603292,0.7272727272727273,0.8311688311688312,0.5064935064935064
6185,81293,5,0,inf,2808.0,20309.0,1.6623403,0.4102844638949672,0.22975929978118162,0.4540481400437637
6186,6111,1,0,inf,1324.6,48128.0,1.8017766,0.5427631578947368,0.3618421052631579,0.6414473684210527
6187,71391,1,0,inf,1324.6,48128.0,1.8017766,0.5427631578947368,0.3618421052631579,0.6414473684210527
6188,81293,1,0,inf,1324.6,48128.0,1.8017766,0.5427631578947368,0.3618421052631579,0.6414473684210527
6189,447,1,1,1.0,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6190,4531,2,0,inf,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6191,44314,1,0,inf,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6192,44511,2,1,2.0,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6193,44512,2,1,2.0,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6194,44611,2,2,1.0,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6195,44711,2,1,2.0,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6196,45391,1,2,0.5,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6197,81291,1,0,inf,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6198,81293,1,0,inf,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6199,722511,7,4,1.75,8143.7,53376.0,13.16354,0.6801470588235294,0.7352941176470589,0.6709558823529411
6200,6111,1,0,inf,7901.2,69888.0,11.370927,0.703125,0.9821428571428571,0.7477678571428571
6201,81293,1,0,inf,7901.2,69888.0,11.370927,0.703125,0.9821428571428571,0.7477678571428571
6202,4421,2,1,2.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6203,4481,1,1,1.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6204,5221,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6205,5312,1,1,1.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6206,7224,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6207,8123,2,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6208,44314,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6209,44413,1,1,1.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6210,44511,2,1,2.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6211,44512,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6212,44523,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6213,44611,2,1,2.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6214,44711,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6215,45321,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6216,81293,2,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6217,445292,1,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6218,722511,4,4,1.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6219,722512,2,2,1.0,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6220,812114,2,0,inf,7711.7,45184.0,13.66423,0.8060747663551402,0.9112149532710281,0.6425233644859814
6221,4481,3,1,3.0,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6222,6111,1,0,inf,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6223,44314,2,2,1.0,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6224,44422,1,1,1.0,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6225,44512,4,1,4.0,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6226,44711,4,0,inf,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6227,81293,3,0,inf,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6228,452110,2,0,inf,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6229,722511,3,0,inf,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6230,722512,1,2,0.5,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6231,812114,1,0,inf,9203.4,27584.0,13.575792,0.592255125284738,0.6605922551252847,0.6492027334851936
6232,5221,1,0,inf,50349.5,21427.0,14.422816,0.5525894287239722,0.29898558462359853,0.5205552589428724
6233,6111,1,0,inf,50349.5,21427.0,14.422816,0.5525894287239722,0.29898558462359853,0.5205552589428724
6234,44314,1,1,1.0,50349.5,21427.0,14.422816,0.5525894287239722,0.29898558462359853,0.5205552589428724
6235,44511,1,1,1.0,50349.5,21427.0,14.422816,0.5525894287239722,0.29898558462359853,0.5205552589428724
6236,44611,1,0,inf,50349.5,21427.0,14.422816,0.5525894287239722,0.29898558462359853,0.5205552589428724
6237,81293,2,0,inf,50349.5,21427.0,14.422816,0.5525894287239722,0.29898558462359853,0.5205552589428724
6238,722512,1,2,0.5,50349.5,21427.0,14.422816,0.5525894287239722,0.29898558462359853,0.5205552589428724
6239,8131,1,1,1.0,10513.6,14064.0,12.14185,0.35877862595419846,0.04580152671755725,0.2366412213740458
6240,81293,3,0,inf,10513.6,14064.0,12.14185,0.35877862595419846,0.04580152671755725,0.2366412213740458
6241,81293,2,0,inf,17388.5,15051.0,10.45835,0.45787545787545786,0.08241758241758242,0.26556776556776557
6242,6111,1,0,inf,17684.3,38896.0,13.473745,0.5079271873165003,0.3963593658250147,0.6899588960657663
6243,8132,1,0,inf,17684.3,38896.0,13.473745,0.5079271873165003,0.3963593658250147,0.6899588960657663
6244,81293,1,0,inf,17684.3,38896.0,13.473745,0.5079271873165003,0.3963593658250147,0.6899588960657663
6245,722511,1,1,1.0,17684.3,38896.0,13.473745,0.5079271873165003,0.3963593658250147,0.6899588960657663
6246,4411,1,0,inf,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6247,4421,3,2,1.5,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6248,6111,1,0,inf,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6249,8131,4,6,0.6666666666666666,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6250,8133,1,0,inf,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6251,8134,1,0,inf,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6252,81293,32,0,inf,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6253,81392,1,0,inf,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6254,532111,1,1,1.0,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6255,532112,1,0,inf,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6256,722511,2,1,2.0,292.8,24768.0,-0.66590542,0.4525862068965517,0.26939655172413796,0.18318965517241378
6257,6111,1,0,inf,3531.4,32064.0,1.5098768,0.425531914893617,0.40618955512572535,0.6189555125725339
6258,81293,3,0,inf,3531.4,32064.0,1.5098768,0.425531914893617,0.40618955512572535,0.6189555125725339
6259,81293,3,0,inf,19750.5,24544.0,2.1858633,0.32555879494655005,0.21865889212827988,0.40816326530612246
6260,81293,7,0,inf,8685.1,28320.0,1.9697003,0.4913678618857902,0.4050464807436919,0.5046480743691899
6261,81293,11,0,inf,20156.4,22357.0,1.6061385,0.3582089552238806,0.2208955223880597,0.3970149253731343
6262,81293,6,0,inf,9222.4,28736.0,1.7561388,0.4743083003952569,0.4018445322793149,0.5138339920948617
6263,4531,1,0,inf,21148.6,37632.0,15.775582,0.6110223642172524,0.5710862619808307,0.6749201277955271
6264,6111,1,0,inf,21148.6,37632.0,15.775582,0.6110223642172524,0.5710862619808307,0.6749201277955271
6265,44512,2,0,inf,21148.6,37632.0,15.775582,0.6110223642172524,0.5710862619808307,0.6749201277955271
6266,44711,2,0,inf,21148.6,37632.0,15.775582,0.6110223642172524,0.5710862619808307,0.6749201277955271
6267,81293,4,0,inf,21148.6,37632.0,15.775582,0.6110223642172524,0.5710862619808307,0.6749201277955271
6268,722511,1,0,inf,21148.6,37632.0,15.775582,0.6110223642172524,0.5710862619808307,0.6749201277955271
6269,722512,6,0,inf,21148.6,37632.0,15.775582,0.6110223642172524,0.5710862619808307,0.6749201277955271
6270,4411,1,1,1.0,2213.8,26517.0,11.262893,0.6424148606811145,0.6191950464396285,0.6191950464396285
6271,5221,1,0,inf,2213.8,26517.0,11.262893,0.6424148606811145,0.6191950464396285,0.6191950464396285
6272,6112,1,0,inf,2213.8,26517.0,11.262893,0.6424148606811145,0.6191950464396285,0.6191950464396285
6273,51912,1,0,inf,2213.8,26517.0,11.262893,0.6424148606811145,0.6191950464396285,0.6191950464396285
6274,81293,14,0,inf,2213.8,26517.0,11.262893,0.6424148606811145,0.6191950464396285,0.6191950464396285
6275,532112,1,0,inf,2213.8,26517.0,11.262893,0.6424148606811145,0.6191950464396285,0.6191950464396285
6276,722511,1,1,1.0,2213.8,26517.0,11.262893,0.6424148606811145,0.6191950464396285,0.6191950464396285
6277,6111,2,0,inf,9285.7,25664.0,20.263861,0.5645161290322581,0.6823821339950372,0.5272952853598015
